Casekirchen;03445;11.8667;51.0667;29722
Karsdorf, Unstrut;034461;11.65;51.2833;2679
Burgscheidungen;034462;11.6333;51.25;2468
Abtlöbnitz;034463;11.7167;51.0833;5490
Balgstädt;034464;11.7333;51.2167;4414
Altenroda;034465;11.5667;51.25;2177
Janisroda;034466;11.7833;51.1167;214
Burgholzhausen bei Eckartsberga;034467;11.5167;51.1333;1891
Altenburg, Thüringen;03447;12.4447;50.9884;38417
Meuselwitz, Thüringen;03448;12.2975;51.0475;9949
Altkirchen bei Schmölln;034491;12.3506;50.942;1268
Lucka, Thüringen;034492;12.3353;51.0951;4748
Gößnitz, Thüringen;034493;12.4328;50.8903;4285
Frohnsdorf bei Altenburg;034494;12.5858;50.9359;3901
Dobitschen;034495;12.2817;50.956;599
Nöbdenitz;034496;12.2849;50.8771;1051
Langenleuba-Niederhain;034497;12.5958;50.9591;2091
Fockendorf bei Altenburg;034498;12.4668;51.0495;3265
Halle (Saale);0345;12;51.5;238014
Angersdorf bei Halle, Saale;034601;11.9167;51.4667;9553
Landsberg bei Halle, Saale;034602;12.1667;51.5167;8496
Domnitz;034603;11.8333;51.6333;2352
Brachstedt;034604;12.05;51.5667;2075
Kabelsketal;034605;12.091675;51.4375;9060
Krosigk;034606;11.9333;51.6;1718
Brachwitz bei Halle;034607;11.8667;51.5333;2118
Beesenstedt;034609;11.7333;51.5667;2676
Geusa;03461;11.9333;51.3333;34790
Bad Dürrenberg;03462;12.0667;51.3;11534
Albersroda;034632;11.7167;51.2833;9419
Braunsbedra;034633;11.9;51.3;11284
Bad Lauchstädt;034635;11.85;51.3833;4933
Delitz am Berge;034636;11.9;51.4167;2187
Beuna (Geiseltal);034637;11.95;51.3167;1046
Friedensdorf bei Merseburg;034638;12.0667;51.35;2040
Edersleben;03464;11.2833;51.4167;30976
Bennungen;034651;11.1167;51.45;3044
Allstedt;034652;11.3833;51.4;3153
Rottleberode;034653;10.9333;51.5167;1578
Stolberg (Harz);034654;10.95;51.5667;1407
Brücken (Helme);034656;11.2;51.4333;2171
Beyernaumburg;034659;11.4;51.4833;1438
Artern / Unstrut;03466;11.3;51.3667;6580
Bad Frankenhausen / Kyffhäuser;034671;11.1;51.35;9132
Donndorf, Unstrut;034672;11.3667;51.3;6403
Bretleben;034673;11.2333;51.3333;2556
Könnern;034691;11.7667;51.6667;8295
Alsleben (Saale);034692;11.6667;51.7;2738
Bernburg (Saale);03471;11.7333;51.8;32021
Gerbitz;034721;11.8167;51.8333;4449
Baalberge;034722;11.8;51.7667;1431
Alterode;03473;11.3833;51.6667;25909
Friedrichsaue bei Aschersleben;034741;11.3333;51.8333;2632
Sylda;034742;11.4167;51.6833;525
Falkenstein / Harz;034743;11.3333285714286;51.7071428571428;6404
Freckleben;034746;11.55;51.7;1179
Augsdorf;03475;11.5667;51.6;24552
Hettstedt, Sachsen-Anhalt;03476;11.5;51.65;15855
Barnstädt;034771;11.65;51.35;12935
Ahlsdorf bei Lutherstadt Eisleben;034772;11.4667;51.55;4683
Amsdorf;034774;11.7333;51.4667;3132
Braunschwende;034775;11.2333;51.5833;1612
Bischofrode;034776;11.5333;51.4833;1072
Abberode;034779;11.2833;51.6167;386
Greifenhagen;034781;11.4167;51.6333;277
Mansfeld, Südharz;034782;11.4667;51.5833;8949
Freist;034783;11.7;51.6;3096
Sandersleben;034785;11.5667;51.6833;2042
Hundeluft;034901;12.35;51.9667;13939
Coswig (Anhalt);034903;12.45;51.8833;8617
Brandhorst, Sachsen-Anhalt;034904;12.4167;51.8167;3493
Gohrau;034905;12.4833;51.8167;1722
Altjeßnitz;034906;12.3167;51.7;3720
Bräsen;034907;12.3833;51.9667;657
Aken (Elbe);034909;12.05;51.85;9083
Lutherstadt Wittenberg;03491;12.65;51.8667;46837
Kropstädt;034920;12.7333;51.9667;1357
Dabrun;034921;12.7167;51.8333;4784
Abtsdorf bei Wittenberg;034922;12.7167;51.9;1477
Buko;034923;12.4;51.95;662
Leetza;034924;12.8167;51.8833;3639
Bad Schmiedeberg;034925;12.7333;51.6833;4217
Boßdorf;034929;12.6833;51.9833;916
Bitterfeld;03493;12.3167;51.6167;15805
Bobbau;03494;12.2667;51.6833;25271
Tornau vor der Heide;034953;12.1833;51.7167;7817
Brehna;034954;12.2167;51.55;2995
Burgkemnitz;034955;12.4;51.6833;1012
Zörbig;034956;12.11667;51.6333;9766
Großpaschleben;03496;11.9333;51.75;30345
Diebzig;034973;11.9333;51.8667;2169
Edderitz;034976;11.9333;51.6833;3159
Chörau;034977;12.1167;51.8167;1062
Glauzig;034978;12;51.65;1875
Wulfen bei Köthen, Anhalt;034979;11.9333;51.8167;1192
Dohma;03501;13.9333;50.9167;40259
Struppen;035020;14.0167;50.9333;2851
Gohrisch;035021;14.1292;50.9042;2994
Bad Schandau;035022;14.15;50.9167;3190
Bad Gottleuba-Berggießhübel;035023;13.95;50.8583;6277
Wehlen;035024;14.0333;50.9667;1724
Hohwald;035025;14.225;51.0444;10899
Dürrröhrsdorf-Dittersbach;035026;14;51.0333;4920
Dohna, Sachsen;035027;13.8667;50.95;6053
Dippoldiswalde;03504;13.6667;50.8833;8506
Schmiedeberg, Osterzgebirge;035052;13.6833;50.85;5263
Glashütte, Sachsen;035053;13.7833;50.85;4761
Geising;035054;13.7833;50.7667;3407
Höckendorf bei Dippoldiswalde;035055;13.5833;50.9167;3197
Altenberg, Erzgebirge;035056;13.7667;50.7667;5401
Pretzschendorf;035058;13.5333;50.8667;4736
Dresden;0351;13.75;51.05;487421
Arnsdorf bei Dresden;035200;13.9833;51.1;4948
Dorfhain;035202;13.5667;50.9333;1279
Tharandt;035203;13.5833;50.9833;5700
Wilsdruff;035204;13.5333;51.05;13708
Ottendorf-Okrilla;035205;13.8333;51.1833;10273
Bannewitz;035206;13.7333;51;10573
Moritzburg bei Dresden;035207;13.6833;51.1667;8068
Radeburg;035208;13.75;51.2;7874
Niederschöna;035209;13.4167;50.9667;2137
Meißen, Sachsen;03521;13.4833;51.15;28543
Großenhain, Sachsen;03522;13.55;51.2833;17011
Coswig bei Dresden;03523;13.5833;51.1333;22449
Tauscha bei Großenhain;035240;13.8;51.2667;1603
Leuben-Schleinitz;035241;13.3333;51.1524;6083
Nossen;035242;13.3;51.05;6336
Niederau bei Meißen;035243;13.5333;51.1833;10406
Barnitz, Trave;035245;10.5;53.8;6171
Ketzerbachtal;035246;13.3109;51.1116;2985
Schönfeld bei Großenhain;035248;13.7;51.3;2004
Ebersbach bei Großenhain;035249;13.65;51.2333;5055
Riesa;03525;13.3;51.3;37084
Gröditz bei Riesa;035263;13.45;51.4167;8301
Strehla;035264;13.2333;51.35;4342
Glaubitz;035265;13.3833;51.3167;2010
Hirschstein bei Riesa;035266;13.4;51.2583;2542
Diera-Zehren;035267;13.425;51.2;4747
Stauchitz;035268;13.2167;51.25;3593
Radeberg, Sachsen;03528;13.9167;51.1167;18637
Heidenau, Sachsen;03529;13.8667;50.9833;16836
Finsterwalde;03531;13.7167;51.6333;18985
Doberlug-Kirchhain;035322;13.5667;51.6167;9298
Sonnewalde;035323;13.65;51.6833;2842
Crinitz;035324;13.7667;51.7333;1320
Heideland, Niederlausitz;035326;13.64627;51.60973;1857
Elsterwerda;03533;13.5333;51.45;9911
Bad Liebenwerda;035341;13.4;51.5167;11068
Mühlberg / Elbe;035342;13.2167;51.4333;4957
Gröden;035343;13.5667;51.4;5514
Herzberg (Elster);03535;13.2333;51.6833;11053
Fichtwald;035361;13.46447;51.72;3069
Schönewalde bei Herzberg, Elster;035362;13.6;51.6833;3847
Hohenbucko;035364;13.4667;51.7667;956
Falkenberg / Elster;035365;13.25;51.5833;7429
Jessen (Elster);03537;12.987447110422;51.81363767005;15226
Elster (Elbe);035383;12.8333;51.8333;2643
Annaburg, Sachsen-Anhalt;035385;13.0333;51.7333;3762
Axien;035386;12.8833;51.7;2114
Gadegast;035387;12.9;51.8833;227
Klöden;035388;12.8333;51.7667;653
Holzdorf bei Eckernförde;035389;9.88333;54.55;953
Bronkow;03541;13.9167;51.6667;7638
Lübbenau / Spreewald;03542;13.9667;51.8667;15363
Vetschau / Spreewald;035433;14.0667;51.7833;8230
Altdöbern;035434;14.0333;51.65;3148
Luckau, Niederlausitz;03544;13.7167;51.85;8669
Dahme / Mark;035451;13.4333;51.8667;4961
Golßen;035452;13.6;51.9667;2923
Drahnsdorf;035453;13.5833;51.9167;686
Heideblick;035454;13.6799;51.8055;3488
Lübben (Spreewald);03546;13.9;51.95;14897
Märkische Heide;035471;14.03617;52.05054;4980
Schlepzig;035472;13.9;52.0333;659
Krausnick-Groß Wasserburg;035474;13.8489;52.0462;898
Straupitz;035475;14.1167;51.9;1132
Cottbus;0355;14.3333;51.7667;106415
Döbern, Niederlausitz;035600;14.6;51.6167;4047
Drehnow;035601;14.3667;51.8667;5375
Drebkau;035602;14.2167;51.65;6508
Burg (Spreewald);035603;14.15;51.8333;4577
Kolkwitz, Niederlausitz;035604;14.25;51.75;10225
Neuhausen / Spree;035605;14.4167;51.6833;5909
Briesen, Niederlausitz;035606;14.25;51.8167;1908
Jänschwalde;035607;14.5;51.8667;2807
Drachhausen;035609;14.3167;51.9;887
Guben;03561;14.7167;51.95;21804
Forst (Lausitz);03562;14.6333;51.7333;22781
Haidemühl;03563;14.2167;51.55;26348
Hoyerswerda;03571;14.25;51.4333;43899
Lauta bei Hoyerswerda;035722;14.1;51.4667;8940
Bernsdorf, Oberlausitz;035723;14.0667;51.3667;5799
Lohsa;035724;14.4;51.3833;4555
Wittichenau;035725;14.25;51.3833;6327
Uhyst, Spree;035728;14.5167;51.3667;1201
Senftenberg, Niederlausitz;03573;14.0167;51.5167;29136
Lauchhammer;03574;13.7667;51.5;19060
Welzow;035751;14.1833;51.5667;4227
Frauendorf, Oberlausitz;035752;13.7667;51.4167;6941
Großräschen;035753;14;51.5833;12049
Schipkau;035754;13.9120794;51.5455513;8176
Großkmehlen;035755;13.7333;51.3833;2570
Weißwasser / Oberlausitz;03576;14.6333;51.5167;22218
Bad Muskau;035771;14.7167;51.55;4035
Rietschen;035772;14.7833;51.4;3139
Groß Düben;035773;14.5667;51.5667;2995
Boxberg / Oberlausitz;035774;14.5667;51.4;3273
Krauschwitz, Oberlausitz;035775;14.7;51.5167;4046
Kamenz;03578;14.1;51.2667;18308
Crostwitz;035792;14.25;51.2333;2643
Elstra;035793;14.15;51.2167;3191
Großnaundorf;035795;13.9333;51.2;4876
Panschwitz-Kuckau;035796;14.2;51.2333;2275
Schwepnitz;035797;13.9667;51.3333;2905
Görlitz, Neiße;03581;14.9833;51.1667;58154
Schönau-Berzdorf auf dem Eigen;035822;14.9;51.0667;1887
Ostritz;035823;14.95;51.0167;3100
Horka, Oberlausitz;035825;14.9;51.3;2818
Königshain bei Görlitz;035826;14.8667;51.1833;1315
Hohendubrau;035827;14.6713;51.2444;5909
Reichenbach / Oberlausitz;035828;14.8;51.15;4375
Markersdorf bei Görlitz;035829;14.8833;51.1333;4533
Bertsdorf-Hörnitz;03583;14.7667;50.8833;25871
Großschönau, Sachsen;035841;14.6833;50.9;5396
Hirschfelde bei Zittau;035843;14.9;50.95;4063
Kurort Jonsdorf;035844;14.7;50.85;1963
Großschweidnitz;03585;14.6333;51.0667;16150
Ebersbach / Sachsen;03586;14.5833;51.0167;9519
Beiersdorf bei Löbau;035872;14.5333;51.0667;3129
Berthelsdorf bei Herrnhut;035873;14.764;51.0167;2793
Bernstadt auf dem Eigen;035874;14.85;51.05;4204
Niedercunnersdorf;035875;14.6667;51.05;2262
Weißenberg, Sachsen;035876;14.6667;51.2;3672
Cunewalde;035877;14.5167;51.1;5691
Kreba-Neudorf;03588;14.6917;51.3417;11432
Mücka;035893;14.7;51.3167;1272
Hähnichen;035894;14.8667;51.3667;1572
Klitten;035895;14.6;51.35;1491
Bautzen, Sachsen;03591;14.4333;51.1833;42112
Crostau;03592;14.45;51.0833;6761
Doberschau-Gaußig;035930;14.3573;51.1417;4924
Königswartha;035931;14.3333;51.3167;3990
Guttau, Sachsen;035932;14.5667;51.25;3847
Neschwitz;035933;14.3333;51.2667;2662
Großdubrau;035934;14.4667;51.25;4866
Göda;035935;14.3167;51.1833;3700
Großpostwitz / Oberlausitz;035936;14.45;51.1167;7873
Bischofswerda;03594;14.1833;51.1167;13413
Neukirch / Lausitz;035951;14.3167;51.1;5680
Bretnig-Hauswalde;035952;14.0833;51.15;7491
Burkau;035953;14.1833;51.1833;3007
Frankenthal bei Bischofswerda;035954;14.1167;51.1333;3593
Lichtenberg bei Bischofswerda;035955;13.9667;51.1833;6696
Kirnitzschtal;035971;14.2467;50.9433;9496
Stolpen;035973;14.0833;51.05;6225
Hohnstein;035975;14.1167;50.9833;3839
Kammerforst bei Mühlhausen;03601;10.4167;51.1333;37615
Bellstedt;036020;10.7833;51.2667;3371
Bothenheilingen;036021;10.6167;51.1833;4326
Altengottern;036022;10.5667;51.1667;2345
Anrode;036023;10.3333;51.2667;3639
Heyerode, Thüringen;036024;10.3167;51.1667;3187
Körner;036025;10.6;51.2333;1936
Großbartloff;036027;10.2167;51.25;2298
Flarchheim;036028;10.4833;51.1333;502
Menteroda;036029;10.55;51.3;2928
Bad Langensalza;03603;10.65;51.1;19861
Bad Tennstedt;036041;10.8333;51.15;3224
Großvargula;036042;10.7833;51.1167;2962
Kirchheilingen;036043;10.7;51.1833;894
Heiligenstadt in Oberfranken;03606;11.1667;49.8667;17283
Berlingerode;036071;10.2333;51.4667;2569
Bischofferode bei Leinefelde;036072;10.45;51.5;2182
Bernterode (bei Worbis);036074;10.4667;51.3833;1701
Büttstedt;036075;10.3;51.25;4965
Deuna;036076;10.4667;51.35;3534
Großbodungen;036077;10.5;51.4667;1532
Arenshausen;036081;9.96667;51.3833;1026
Bernterode (bei Eichsfeld);036082;10.15;51.3;1317
Asbach-Sickenberg;036083;10.025;51.2833;2540
Heuthen;036084;10.2333;51.3333;784
Reinholterode;036085;10.2;51.4167;831
Lindewerra;036087;9.95;51.3167;635
Erfurt;0361;11.0333;50.9833;202450
Alkersleben;036200;11.0333;50.85;1210
Andisleben;036201;10.9167;51.0833;2430
Gamstädt;036202;10.8667;50.95;3086
Niederzimmern;036203;11.1833;51;1077
Großrudestedt;036204;11.1;51.0833;2147
Frankenhain, Thüringen;036205;10.7833;50.75;3670
Großfahner;036206;10.8333;51.0667;914
Angelroda;036207;10.8667;50.75;2047
Apfelstädt;036208;10.8833;50.9;1473
Klettbach;036209;11.15;50.9167;1378
Gotha, Thüringen;03621;10.7167;50.95;47142
Aspach bei Gotha;03622;10.6;50.95;11501
Ernstroda;03623;10.6167;50.8667;5398
Crawinkel;03624;10.7833;50.7833;6121
Tambach-Dietharz / Thüringer Wald;036252;10.6167;50.8;4488
Emleben;036253;10.7;50.9;3953
Ballstädt;036254;10.7167;51.0333;752
Brüheim;036255;10.5833;51;1892
Grabsleben;036256;10.8333;50.9333;1766
Luisenthal, Thüringen;036257;10.7333;50.7833;1710
Bienstädt;036258;10.85;51.0167;1208
Tabarz / Thüringer Wald;036259;10.5167;50.8833;4350
Arnstadt;03628;10.95;50.8333;25926
Behringen bei Bad Langensalza;03629;10.5167;51.0167;5319
Nordhausen, Thüringen;03631;10.8;51.5167;43894
Sondershausen, Thüringen;03632;10.8667;51.3667;21894
Abtsbessingen;036330;10.7667;51.25;555
Buchholz bei Nordhausen;036331;10.8667;51.5333;3407
Ellrich;036332;10.65;51.5833;6418
Auleben;036333;10.9333;51.4333;2396
Großlohra;036334;10.65;51.4167;1275
Etzelsrode;036337;10.6167;51.5;117
Friedrichsthal bei Nordhausen;036338;10.5833;51.4833;1693
Beichlingen;03635;11.25;51.2333;5983
Clingen;03636;10.9333;51.2167;4049
Großenehrich;036370;10.8333;51.25;3002
Alperstedt;036371;11.05;51.1;1542
Kleinneuhausen;036372;11.2833;51.15;438
Buttstädt;036373;11.4167;51.1167;2840
Günstedt;036374;11.0667;51.2167;3819
Bilzingsleben;036375;11.0667;51.2833;2069
Gangloffsömmern;036376;10.9333;51.1833;2047
Rastenberg;036377;11.4167;51.1833;3023
Ostramondra;036378;11.3333;51.2;608
Jena;03641;11.5833;50.9333;102442
Schmiedehausen;036421;11.6667;51.0667;3072
Altenberga;036422;11.5333;50.8333;743
Orlamünde;036423;11.5167;50.7833;1327
Bibra bei Jena;036424;11.55;50.8;7489
Ottendorf bei Stadtroda;036426;11.8167;50.8333;468
Dornburg / Saale;036427;11.6667;51.0167;2049
Bollberg;036428;11.8;50.8833;6524
Weimar, Thüringen;03643;11.3167;50.9833;64491
Apolda;03644;11.5;51.0167;24720
Hohenfelden;036450;11.1667;50.8833;3795
Buttelstedt;036451;11.35;51.0667;1431
Ballstedt;036452;11.2167;51.05;1756
Buchfart;036453;11.3333;50.9167;1303
Kromsdorf;036454;11.3667;51;2032
Bad Berka;036458;11.2833;50.9;7741
Blankenhain, Thüringen;036459;11.35;50.85;7026
Auerstedt;036461;11.5833;51.1;3082
Liebstedt;036462;11.4;51.05;1339
Gebstedt;036463;11.5;51.1;348
Saaleplatte;036464;11.5802;51.0082;3219
Bodelwitz;03647;11.6167;50.6833;13954
Linda bei Neustadt an der Orla;036481;11.7833;50.6833;9193
Dreitzsch;036482;11.8;50.7333;4231
Crispendorf;036483;11.7333;50.6;828
Knau bei Pößneck;036484;11.7333;50.65;762
Gera;0365;12.0833;50.8667;105153
Albersdorf bei Stadtroda;036601;11.7667;50.9;8865
Bethenhausen;036602;12.2;50.9333;5748
Weida, Thüringen;036603;12.0667;50.7667;8504
Bocka, Thüringen;036604;11.9667;50.8167;3469
Bad Köstritz;036605;12.0167;50.9333;4003
Caaschwitz;036606;12;50.95;4441
Harth-Pöllnitz;036607;11.981044863596;50.770155826557;3444
Braunichswalde;036608;12.2167;50.8;1557
Greiz;03661;12.2;50.65;24199
Elsterberg, Vogtland;036621;12.1667;50.6;5280
Hain bei Zeulenroda;036622;12.0833;50.7;4144
Berga / Elster;036623;12.1667;50.75;3978
Teichwolframsdorf;036624;12.25;50.7167;2798
Langenwetzendorf;036625;12.1167;50.6833;3904
Auma;036626;11.9;50.7;3343
Langenwolschendorf;036628;11.9667;50.6333;13750
Bucha bei Pößneck;03663;11.7;50.6333;9223
Remptendorf;036640;11.65;50.5333;4262
Birkenhügel;036642;11.75;50.4333;1211
Hirschberg, Saale;036644;11.8167;50.4;2653
Mühltroff;036645;11.9333;50.5333;2007
Tanna bei Schleiz;036646;11.85;50.5;4264
Dittersdorf bei Schleiz;036648;11.8167;50.65;244
Gefell bei Schleiz;036649;11.85;50.4333;2870
Bad Lobenstein;036651;11.65;50.45;7132
Wurzbach;036652;11.5333;50.4667;3953
Lehesten, Thüringer Wald;036653;11.45;50.4667;2161
Eisenberg, Thüringen;036691;11.9;50.9667;11532
Bürgel, Thüringen;036692;11.75;50.95;3330
Crossen an der Elster;036693;11.9667;50.9833;2184
Schkölen bei Eisenberg;036694;11.8167;51.0333;3028
Pölzig;036695;12.2;50.95;1378
Lichte;036701;11.1833;50.5167;1883
Lauscha;036702;11.1667;50.4667;4213
Gräfenthal;036703;11.3;50.5333;2871
Steinheid;036704;11.0833;50.4667;1351
Cursdorf;036705;11.1333;50.5667;2244
Kamsdorf;03671;11.4433;50.65;28173
Rudolstadt;03672;11.3333;50.7167;25793
Bechstedt;036730;11.1667;50.6667;1268
Birkigt bei Saalfeld, Saale;036732;11.4833;50.6667;1730
Kaulsdorf, Saale;036733;11.4333;50.6333;3053
Leutenberg;036734;11.45;50.55;2627
Probstzella;036735;11.3833;50.5333;3228
Arnsgereuth;036736;11.3167;50.6167;255
Altenbeuthen;036737;11.6;50.6;720
Allendorf bei Rudolstadt;036738;11.1667;50.65;5758
Rottenbach, Thüringen;036739;11.1667;50.6833;2073
Bad Blankenburg;036741;11.2667;50.6833;7688
Großkochberg;036742;11.3667;50.7833;5766
Föritz;03675;11.2167;50.35;24026
Steinach, Thüringen;036762;11.1667;50.4333;4901
Neuhaus-Schierschnitz;036764;11.25;50.3167;3501
Bachfeld;036766;10.9833;50.4167;4067
Elgersburg;03677;10.85;50.7;26833
Altenfeld bei Ilmenau, Thüringen;036781;10.9667;50.5667;3079
Frauenwald;036782;10.85;50.5833;2018
Gehren, Thüringen;036783;11;50.65;3837
Stützerbach;036784;10.8667;50.6333;1762
Wolfsberg;036785;10.9889;50.7056;3342
Goldisthal;03679;11;50.5167;6323
Suhl;03681;10.7;50.6;43652
Zella-Mehlis;03682;10.65;50.65;12726
Floh-Seligenthal;03683;10.4867;50.76;18237
Brotterode;036840;10.4333;50.8333;4275
Ahlstädt;036841;10.6833;50.5333;5892
Oberhof, Thüringen;036842;10.7333;50.7167;1693
Benshausen;036843;10.6;50.65;2721
Rohr, Mittelfranken;036844;10.8833;49.35;3359
Gehlberg;036845;10.8;50.6833;829
Altersbach bei Schmalkalden;036847;10.5333;50.7;5960
Breitungen / Werra;036848;10.3333;50.7667;5382
Hildburghausen;03685;10.723922177567;50.43950110601;12428
Eisfeld;03686;10.910450412029;50.431643103116;5806
Masserberg;036870;10.9833;50.5167;3033
Bad Colberg-Heldburg;036871;10.7667;50.275;2350
Beinerstadt;036873;10.6;50.4667;3169
Schleusegrund;036874;10.8667;50.5233;3537
Gleichamberg;036875;10.6;50.3833;3101
Brünn / Thüringen;036878;10.85;50.45;467
Eisenach, Thüringen;03691;10.3167;50.9833;43915
Hörselberg;036920;10.4185;50.9722;3445
Wutha-Farnroda;036921;10.3917;50.9533;7589
Berka / Werra;036922;10.0833;50.95;6458
Treffurt;036923;10.2333;51.1333;6278
Berka vor der Hainich;036924;10.3833;51.05;2466
Ettenhausen an der Suhl;036925;10.2333;50.8833;3315
Creuzburg;036926;10.25;51.05;2651
Ruhla;036929;10.3667;50.8833;6912
Meiningen;03693;10.4167;50.55;21686
Aschenhausen;036940;10.2;50.6;526
Friedelshausen;036941;10.2333;50.6667;3824
Herpf;036943;10.3333;50.5833;3117
Berkach bei Meiningen;036944;10.4;50.4333;597
Henneberg bei Meiningen;036945;10.35;50.5;657
Birx;036946;10.05;50.5333;1280
Behrungen;036947;10.4167;50.4167;1625
Haina bei Meiningen;036948;10.514136904761;50.416802499277;1917
Bauerbach bei Meiningen;036949;10.4;50.5;1375
Bad Salzungen;03695;10.2333;50.8167;16868
Bad Liebenstein;036961;10.3667;50.8167;4153
Martinroda bei Vacha;036962;10.0667;50.8;4228
Dorndorf, Rhön;036963;10.1;50.85;3060
Brunnhartshausen;036964;10.1167;50.6833;3354
Stadtlengsfeld;036965;10.1333;50.7833;2794
Andenhausen;036966;10.0667;50.6667;1974
Buttlar;036967;9.95;50.75;3523
Rosa;036968;10.25;50.7167;822
Merkers-Kieselbach;036969;10.1175;50.8167;3349
Beseritz;0371;13.45;53.7;248365
Claußnitz bei Chemnitz;037202;12.8833;50.9333;3556
Gersdorf bei Hohenstein-Ernstthal;037203;12.7167;50.75;4623
Bernsdorf bei Hohenstein-Ernstthal;037204;12.6667;50.7667;13649
Frankenberg / Sachsen;037206;13.0333;50.9167;17299
Hainichen, Sachsen;037207;13.1167;50.9667;9744
Lichtenau bei Chemnitz, Sachsen;037208;12.9917;50.9083;8159
Amtsberg;037209;13.0056;50.75;4369
Burkhardtsdorf;03721;12.9167;50.7333;7756
Limbach-Oberfrohna;03722;12.75;50.8667;27043
Hohenstein-Ernstthal;03723;12.7167;50.8;16892
Bürgstadt;03724;9.27139;49.7136;12412
Drebach;03725;13.0333;50.6667;11939
Falkenau, Sachsen;03726;13.1167;50.85;11561
Altmittweida;03727;12.95;50.9667;16760
Augustusburg;037291;13.1;50.8167;5232
Frankenstein, Sachsen;037292;13.2167;50.9;7381
Eppendorf, Sachsen;037293;13.2333;50.8;4863
Börnichen / Erzgebirge;037294;13.1333;50.75;1587
Erlbach-Kirchberg;037295;12.7667;50.7667;7929
Niederdorf bei Stollberg, Erzgebirge;037296;12.7833;50.7333;13356
Gelenau / Erzgebirge;037297;12.9833;50.7;6070
Oelsnitz / Erzgebirge;037298;12.7;50.7167;12841
Freiberg, Sachsen;03731;13.3667;50.9167;43683
Dorfchemnitz bei Sayda;037320;13.45;50.7667;3071
Oberschöna;037321;13.2667;50.9;3803
Brand-Erbisdorf;037322;13.3333;50.8667;11761
Lichtenberg / Erzgebirge;037323;13.4167;50.8333;3087
Reinsberg bei Freiberg;037324;13.3667;51;3276
Bobritzsch;037325;13.4444;50.9;4858
Frauenstein, Sachsen;037326;13.55;50.8;3425
Rechenberg-Bienenmühle;037327;13.5333;50.7333;2560
Großschirma;037328;13.2833;50.9667;4125
Großhartmannsdorf;037329;13.3333;50.8;2952
Annaberg-Buchholz;03733;13;50.5667;23147
Ehrenfriedersdorf;037341;12.95;50.65;5524
Sehmatal;037342;12.9833;50.5167;7629
Jöhstadt;037343;13.1;50.5167;3381
Crottendorf, Erzgebirge;037344;12.95;50.5167;4847
Geyer;037346;12.9333;50.6333;4260
Bärenstein bei Annaberg-Buchholz;037347;13.0333;50.5;2847
Kurort Oberwiesenthal;037348;12.9833;50.4167;3015
Elterlein;037349;12.8667;50.5833;3378
Großrückerswalde;03735;13.1167;50.6333;11890
Olbernhau;037360;13.3333;50.6667;11405
Neuhausen / Erzgebirge;037361;13.4667;50.675;3366
Kurort Seiffen, Erzgebirge;037362;13.45;50.65;2761
Zöblitz;037363;13.2333;50.65;3199
Sayda;037365;13.4167;50.7167;2299
Lengefeld, Erzgebirge;037367;13.2;50.7167;4986
Deutschneudorf;037368;13.4667;50.6167;1215
Großolbersdorf;037369;13.0833;50.7;4309
Königsfeld bei Rochlitz;03737;12.75;51.0667;7233
Penig;037381;12.7167;50.9333;8447
Geringswalde;037382;12.9167;51.0833;5224
Lunzenau;037383;12.7667;50.95;5304
Wechselburg;037384;12.7667;51;2269
Plauen, Vogtland;03741;12.1333;50.5;69422
Oelsnitz (Vogtland);037421;12.1667;50.4167;12451
Erlbach, Vogtland;037422;12.3667;50.3167;7297
Adorf, Vogtland;037423;12.2667;50.3167;6017
Eichigt;037430;12.1667;50.35;1429
Leubnitz bei Plauen;037431;12.3667;50.7167;1735
Pausa / Vogtland;037432;11.9833;50.5833;4052
Bösenbrunn;037434;12.1;50.4;1686
Burgstein bei Plauen;037436;12.0167;50.4167;3583
Bad Elster;037437;12.2333;50.2833;4182
Bad Brambach;037438;12.3167;50.2167;2368
Pöhl im Vogtland;037439;12.1833;50.55;2889
Auerbach / Vogtland;03744;12.4;50.5167;21359
Ellefeld;03745;12.4;50.4833;9694
Steinberg, Vogtland;037462;12.4778;50.5389;3981
Bergen bei Auerbach, Vogtland;037463;12.279166666666;50.476388888888;1749
Mühlental;037464;12.4815;50.4519;3775
Hammerbrücke;037465;12.4167;50.4333;1627
Klingenthal / Sachsen;037467;12.4667;50.3667;9116
Neuensalz;037468;12.2167;50.5;9339
Zwickau;0375;12.5;50.7333;98742
Neumark, Sachsen;037600;12.35;50.6667;3300
Mülsen;037601;12.5748;50.7448;12702
Crinitzberg;037602;12.5083;50.5667;9895
Langenweißbach;037603;12.6127;50.64;4089
Hartenstein bei Zwickau;037605;12.6714;50.6683;5146
Lengenfeld, Vogtland;037606;12.3667;50.5667;8420
Hirschfeld bei Zwickau;037607;12.4667;50.6333;1301
Callenberg bei Hohenstein-Ernstthal;037608;12.6333;50.85;5755
Fraureuth;03761;12.35;50.7;24559
Crimmitschau;03762;12.3833;50.8167;22528
Glauchau;03763;12.5333;50.8167;26323
Meerane;03764;12.4667;50.85;18173
Heinsdorfergrund;03765;12.3722;50.6222;22117
Auerbach, Erzgebirge;03771;12.9167;50.6833;19124
Bad Schlema;03772;12.6667;50.6167;17383
Johanngeorgenstadt;03773;12.7333;50.4333;5928
Beierfeld, Erzgebirge;03774;12.8;50.5667;19309
